phi,J,n_species,n_types,N,n_correct_pairs,pH,pKa_acid,pKa_base,beta,sum_correct,sum_incorrect,correct_fraction,selectivity
0.65,3.2421,8,5,40,20,9.0,6.0,8.0,1.0,0.00692904930538031,0.16989763992868298,0.01385809861076062,0.03918554000752893
0.65,4.2895,8,5,40,20,9.0,6.0,8.0,1.0,0.007539718785263718,0.17069383508149658,0.015079437570527435,0.042302465622719075
0.65,5.3368,8,5,40,20,9.0,6.0,8.0,1.0,0.008141575676220446,0.17288914582999648,0.01628315135244089,0.04497344764734202
0.65,6.3842,8,5,40,20,9.0,6.0,8.0,1.0,0.008753013332119062,0.17584391642667938,0.017506026664238124,0.04741689552234722
0.65,7.4316,8,5,40,20,9.0,6.0,8.0,1.0,0.00938544473042549,0.1792035604825829,0.01877088946085098,0.049766659089296984
0.65,8.4789,8,5,40,20,9.0,6.0,8.0,1.0,0.01004577795682363,0.182781631391211,0.02009155591364726,0.05209725106399127
0.65,9.5263,8,5,40,20,9.0,6.0,8.0,1.0,0.010738469028056977,0.18648255591323676,0.021476938056113955,0.054448905897601006
0.65,10.5737,8,5,40,20,9.0,6.0,8.0,1.0,0.011466316058817594,0.19025537931425018,0.022932632117635188,0.056842255056460456
0.65,11.6211,8,5,40,20,9.0,6.0,8.0,1.0,0.012231379990449803,0.19407208173706794,0.024462759980899605,0.05928829253774109
0.65,12.6684,8,5,40,20,9.0,6.0,8.0,1.0,0.013035212219462028,0.19791530297506726,0.026070424438924055,0.06179274891763818
0.65,13.7158,8,5,40,20,9.0,6.0,8.0,1.0,0.013879362040987858,0.20177411418431956,0.027758724081975716,0.0643595562841153
0.65,14.7632,8,5,40,20,9.0,6.0,8.0,1.0,0.014765020007387704,0.20563904368212738,0.029530040014775407,0.06699068864804252
0.65,15.8105,8,5,40,20,9.0,6.0,8.0,1.0,0.015693284364213415,0.20950184293340596,0.03138656872842683,0.06968749525149803
0.65,16.8579,8,5,40,20,9.0,6.0,8.0,1.0,0.01666547254141267,0.21335596496605272,0.03333094508282534,0.07245182328221783
0.65,17.9053,8,5,40,20,9.0,6.0,8.0,1.0,0.01768260352100516,0.2171940595219992,0.03536520704201032,0.07528463361116262
0.65,18.9526,8,5,40,20,9.0,6.0,8.0,1.0,0.01874565127504773,0.2210089597142999,0.03749130255009546,0.0781868227588771
0.65,20.0,8,5,40,20,9.0,6.0,8.0,1.0,0.019855871717335,0.2247947197891096,0.03971174343467,0.08116012144124277
0.7,0.1,8,5,40,20,9.0,6.0,8.0,1.0,0.004791031163276558,0.1870555191480384,0.009582062326553117,0.024973246354974787
0.7,1.1474,8,5,40,20,9.0,6.0,8.0,1.0,0.005593199886053257,0.17632133179948864,0.011186399772106514,0.03074630615943124
0.7,2.1947,8,5,40,20,9.0,6.0,8.0,1.0,0.00629576379677837,0.17109963279455967,0.01259152759355674,0.0354900066053109
0.7,3.2421,8,5,40,20,9.0,6.0,8.0,1.0,0.0069212994204558885,0.1699906789931064,0.013842598840911777,0.03912284223217558
0.7,4.2895,8,5,40,20,9.0,6.0,8.0,1.0,0.00750614869331612,0.17138535810255,0.01501229738663224,0.04195922337375903
0.7,5.3368,8,5,40,20,9.0,6.0,8.0,1.0,0.008079977611669394,0.17413539729823924,0.01615995522333879,0.04434300681632531
0.7,6.3842,8,5,40,20,9.0,6.0,8.0,1.0,0.008661827610595823,0.1775839885060884,0.017323655221191645,0.04650750170499983
0.7,7.4316,8,5,40,20,9.0,6.0,8.0,1.0,0.009262504307160059,0.1813921937154707,0.018525008614320118,0.04858261770219032
0.7,8.4789,8,5,40,20,9.0,6.0,8.0,1.0,0.00988799026207951,0.185392505624737,0.01977598052415902,0.050634807215004636
0.7,9.5263,8,5,40,20,9.0,6.0,8.0,1.0,0.010541832560919954,0.18950341944031868,0.021083665121839908,0.0526972395268578
0.7,10.5737,8,5,40,20,9.0,6.0,8.0,1.0,0.011226035158222042,0.19368254340122573,0.022452070316444084,0.05478557919411415
0.7,11.6211,8,5,40,20,9.0,6.0,8.0,1.0,0.011941955466622417,0.1979065642119849,0.023883910933244833,0.05690750396958728
0.7,12.6684,8,5,40,20,9.0,6.0,8.0,1.0,0.012690510443705876,0.2021603469464687,0.025381020887411752,0.059066603679684325
0.7,13.7158,8,5,40,20,9.0,6.0,8.0,1.0,0.013472635446345931,0.20643389097210196,0.026945270892691862,0.06126528241690081
0.7,14.7632,8,5,40,20,9.0,6.0,8.0,1.0,0.014288940326578247,0.21071776178963209,0.028577880653156494,0.06350450983099297
0.7,15.8105,8,5,40,20,9.0,6.0,8.0,1.0,0.015139951526230783,0.21500334941044535,0.030279903052461567,0.06578488908698008
0.7,16.8579,8,5,40,20,9.0,6.0,8.0,1.0,0.016026391831073995,0.21928368357036707,0.03205278366214799,0.06810754619721558
0.7,17.9053,8,5,40,20,9.0,6.0,8.0,1.0,0.01694870387434305,0.22355080607101507,0.0338974077486861,0.07047292478140081
0.7,18.9526,8,5,40,20,9.0,6.0,8.0,1.0,0.017907284438858424,0.22779694370062437,0.03581456887771685,0.07288146636488747
0.7,20.0,8,5,40,20,9.0,6.0,8.0,1.0,0.018902777970367768,0.2320157077162528,0.037805555940735536,0.07533433783741196
0.75,0.1,8,5,40,20,9.0,6.0,8.0,1.0,0.004793752936880056,0.18696428913213978,0.009587505873760113,0.024998966849873273
0.75,1.1474,8,5,40,20,9.0,6.0,8.0,1.0,0.005610466281428654,0.1757477895974778,0.011220932562857309,0.03093581957015925
0.75,2.1947,8,5,40,20,9.0,6.0,8.0,1.0,0.006304726163543216,0.17075920443536843,0.012609452327086433,0.03560706091984797
0.75,3.2421,8,5,40,20,9.0,6.0,8.0,1.0,0.006909122987166388,0.1702052074260983,0.013818245974332776,0.039009395631878815
0.75,4.2895,8,5,40,20,9.0,6.0,8.0,1.0,0.0074681795667935575,0.17219194851132333,0.014936359133587115,0.04156837494597758
0.75,5.3368,8,5,40,20,9.0,6.0,8.0,1.0,0.008014669702184757,0.17547515364455432,0.016029339404369514,0.04367909650792711
0.75,6.3842,8,5,40,20,9.0,6.0,8.0,1.0,0.008567763022618304,0.1793962325680843,0.017135526045236608,0.04558193709222285
0.75,7.4316,8,5,40,20,9.0,6.0,8.0,1.0,0.009137411108500018,0.18363774272763075,0.018274822217000036,0.04739931950082769
0.75,8.4789,8,5,40,20,9.0,6.0,8.0,1.0,0.009728620677050673,0.1880515065978774,0.019457241354101346,0.049189070768101834
0.75,9.5263,8,5,40,20,9.0,6.0,8.0,1.0,0.010344073990825249,0.1925685484004897,0.020688147981650497,0.0509779720399885
0.75,10.5737,8,5,40,20,9.0,6.0,8.0,1.0,0.010985058907413034,0.19715325290445776,0.02197011781482607,0.052777688123760734
0.75,11.6211,8,5,40,20,9.0,6.0,8.0,1.0,0.011652315194251013,0.20178553620273143,0.023304630388502025,0.054593480575187696
0.75,12.6684,8,5,40,20,9.0,6.0,8.0,1.0,0.012346210530746266,0.2064514044228894,0.024692421061492532,0.056427537079700045
0.75,13.7158,8,5,40,20,9.0,6.0,8.0,1.0,0.013067150380821286,0.21114102323670225,0.02613430076164257,0.05828132922179931
0.75,14.7632,8,5,40,20,9.0,6.0,8.0,1.0,0.013815248489914729,0.21584445958184023,0.027630496979829458,0.06015529935968667
0.75,15.8105,8,5,40,20,9.0,6.0,8.0,1.0,0.014590547099005043,0.22055235529503647,0.029181094198010085,0.062049702331881666
0.75,16.8579,8,5,40,20,9.0,6.0,8.0,1.0,0.015393267545097507,0.22525702476932039,0.030786535090195015,0.06396529751555677
0.75,17.9053,8,5,40,20,9.0,6.0,8.0,1.0,0.016223375435921384,0.2299496705074983,0.03244675087184277,0.06590232238362152
0.75,18.9526,8,5,40,20,9.0,6.0,8.0,1.0,0.01708079684524685,0.23462172226086983,0.0341615936904937,0.06786104845476573
0.75,20.0,8,5,40,20,9.0,6.0,8.0,1.0,0.017965679964977693,0.2392661840391635,0.035931359929955387,0.06984235811737691
0.8,0.1,8,5,40,20,9.0,6.0,8.0,1.0,0.004796465552410164,0.18687332299632203,0.009592931104820328,0.025024630061563583
0.8,1.1474,8,5,40,20,9.0,6.0,8.0,1.0,0.005626572801813168,0.17520845132269733,0.011253145603626336,0.03111439738542611
0.8,2.1947,8,5,40,20,9.0,6.0,8.0,1.0,0.006310680799454632,0.17050564659656833,0.012621361598909264,0.03569059991456727
0.8,3.2421,8,5,40,20,9.0,6.0,8.0,1.0,0.006893095748310359,0.170526417579616,0.013786191496620718,0.03885195951118262
0.8,4.2895,8,5,40,20,9.0,6.0,8.0,1.0,0.007426617077753321,0.17309383091553235,0.014853234155506642,0.041140032391397054
0.8,5.3368,8,5,40,20,9.0,6.0,8.0,1.0,0.007946494499790515,0.17688909473688122,0.01589298899958103,0.042992231813189535
0.8,6.3842,8,5,40,20,9.0,6.0,8.0,1.0,0.008471572981864269,0.18126473761576864,0.016943145963728538,0.04464919210867123
0.8,7.4316,8,5,40,20,9.0,6.0,8.0,1.0,0.009010790144200245,0.18592824509904166,0.01802158028840049,0.046223631572592294
0.8,8.4789,8,5,40,20,9.0,6.0,8.0,1.0,0.009568183336475281,0.1907499197800138,0.019136366672950562,0.04776494579179965
0.8,9.5263,8,5,40,20,9.0,6.0,8.0,1.0,0.010145641221374683,0.195671405660958,0.020291282442749366,0.04929446503610063
0.8,10.5737,8,5,40,20,9.0,6.0,8.0,1.0,0.010743822938992972,0.2006621239402473,0.021487645877985944,0.050820816999675174
0.8,11.6211,8,5,40,20,9.0,6.0,8.0,1.0,0.011362937681970973,0.20570392479757085,0.022725875363941946,0.05234763865922583
0.8,12.6684,8,5,40,20,9.0,6.0,8.0,1.0,0.01200288773604297,0.21078305816969803,0.02400577547208594,0.053876323693781134
0.8,13.7158,8,5,40,20,9.0,6.0,8.0,1.0,0.012663631673938932,0.21588924180660288,0.025327263347877865,0.05540788650385099
0.8,14.7632,8,5,40,20,9.0,6.0,8.0,1.0,0.01334487175510637,0.22101161174812142,0.02668974351021274,0.05694261816709036
0.8,15.8105,8,5,40,20,9.0,6.0,8.0,1.0,0.014046254739094112,0.22613974283902752,0.028092509478188223,0.05848073942997215
0.8,16.8579,8,5,40,20,9.0,6.0,8.0,1.0,0.014767595659747926,0.23126498503760987,0.029535191319495852,0.060022927117580976
0.8,17.9053,8,5,40,20,9.0,6.0,8.0,1.0,0.01550848461159423,0.2363774985609388,0.03101696922318846,0.061569462565018565
0.8,18.9526,8,5,40,20,9.0,6.0,8.0,1.0,0.016268485484965813,0.24146774568575483,0.032536970969931626,0.06312067733383495
0.8,20.0,8,5,40,20,9.0,6.0,8.0,1.0,0.017047367127182092,0.24652797462832418,0.034094734254364184,0.06467739741373547
0.85,0.1,8,5,40,20,9.0,6.0,8.0,1.0,0.004799169006303235,0.18678262109249397,0.00959833801260647,0.025050235744369632
0.85,1.1474,8,5,40,20,9.0,6.0,8.0,1.0,0.0056415457867884326,0.1747027512610973,0.011283091573576865,0.03128208587206079
0.85,2.1947,8,5,40,20,9.0,6.0,8.0,1.0,0.006313854343357015,0.17033303494521,0.01262770868671403,0.03574279948424559
0.85,3.2421,8,5,40,20,9.0,6.0,8.0,1.0,0.0068737319783229245,0.17094092265143415,0.013747463956645849,0.038656723725247866
0.85,4.2895,8,5,40,20,9.0,6.0,8.0,1.0,0.00738212668721561,0.17407454170098793,0.01476425337443122,0.040682586938179895
0.85,5.3368,8,5,40,20,9.0,6.0,8.0,1.0,0.007876102426786795,0.17836224324168995,0.01575220485357359,0.04229044452965137
0.85,6.3842,8,5,40,20,9.0,6.0,8.0,1.0,0.008373808711325505,0.1831778805064544,0.01674761742265101,0.043715661007849786
0.85,7.4316,8,5,40,20,9.0,6.0,8.0,1.0,0.008883084378820773,0.18825532943922374,0.017766168757641546,0.045060139253325165
0.85,8.4789,8,5,40,20,9.0,6.0,8.0,1.0,0.009407044161895372,0.1934817328180973,0.018814088323790744,0.0463655225386024
0.85,9.5263,8,5,40,20,9.0,6.0,8.0,1.0,0.00994686933388545,0.19880733580395882,0.0198937386677709,0.04764871360228313
0.85,10.5737,8,5,40,20,9.0,6.0,8.0,1.0,0.010502680275430916,0.20420500365973876,0.021005360550861833,0.0489161826113411
0.85,11.6211,8,5,40,20,9.0,6.0,8.0,1.0,0.011074240938987488,0.2096574187978493,0.022148481877974975,0.05017060512384356
0.85,12.6684,8,5,40,20,9.0,6.0,8.0,1.0,0.011661069932678016,0.2151503387234113,0.023322139865356032,0.051413066043602185
0.85,13.7158,8,5,40,20,9.0,6.0,8.0,1.0,0.01226276073150595,0.22067253228660622,0.0245255214630119,0.05264449441138313
0.85,14.7632,8,5,40,20,9.0,6.0,8.0,1.0,0.012878688516904203,0.22621184608959233,0.025757377033808405,0.05386532151136949
0.85,15.8105,8,5,40,20,9.0,6.0,8.0,1.0,0.013508193680178244,0.23175651622655075,0.027016387360356487,0.05507597764601022
0.85,16.8579,8,5,40,20,9.0,6.0,8.0,1.0,0.014150780654766626,0.23729670987945978,0.028301561309533253,0.056277279302735385
0.85,17.9053,8,5,40,20,9.0,6.0,8.0,1.0,0.014805765611181826,0.24282136520825554,0.029611531222363652,0.05746974538003398
0.85,18.9526,8,5,40,20,9.0,6.0,8.0,1.0,0.015472458010633744,0.24831982672962583,0.030944916021267487,0.0586539444315761
0.85,20.0,8,5,40,20,9.0,6.0,8.0,1.0,0.016150362433661983,0.2537834575263112,0.032300724867323966,0.059830822369930384
0.9,0.1,8,5,40,20,9.0,6.0,8.0,1.0,0.004801863295153771,0.18669218376747904,0.009603726590307542,0.02507578365390742
0.9,1.1474,8,5,40,20,9.0,6.0,8.0,1.0,0.005655412720684921,0.1742300738552328,0.011310825441369842,0.03143896057616697
0.9,2.1947,8,5,40,20,9.0,6.0,8.0,1.0,0.0063144649831386145,0.17023556964717465,0.012628929966277229,0.03576586657918672
0.9,3.2421,8,5,40,20,9.0,6.0,8.0,1.0,0.006851487013922754,0.17143674670580056,0.013702974027845509,0.03842927192095887
0.9,4.2895,8,5,40,20,9.0,6.0,8.0,1.0,0.007335254472485741,0.17512048259336785,0.014670508944971482,0.040202925873677485
0.9,5.3368,8,5,40,20,9.0,6.0,8.0,1.0,0.0078039942378296916,0.17988303973675832,0.015607988475659383,0.04157982612100033
0.9,6.3842,8,5,40,20,9.0,6.0,8.0,1.0,0.008274875214898081,0.18512716290056228,0.016549750429796162,0.04278587390044962
0.9,7.4316,8,5,40,20,9.0,6.0,8.0,1.0,0.00875461354501361,0.1906130689476561,0.01750922709002722,0.04391189903777636
0.9,8.4789,8,5,40,20,9.0,6.0,8.0,1.0,0.009245474608173775,0.19624265789176884,0.01849094921634755,0.044992742382221576
0.9,9.5263,8,5,40,20,9.0,6.0,8.0,1.0,0.009748025142826675,0.201972809164444,0.01949605028565335,0.046041879509502164
0.9,10.5737,8,5,40,20,9.0,6.0,8.0,1.0,0.010261935514358453,0.207778427540252,0.020523871028716906,0.047064384642343485
0.9,11.6211,8,5,40,20,9.0,6.0,8.0,1.0,0.01078660685394455,0.21364210367237835,0.0215732137078891,0.048062508707767834
0.9,12.6684,8,5,40,20,9.0,6.0,8.0,1.0,0.011321253504296178,0.2195484958001105,0.022642507008592355,0.04903740545656683
0.9,13.7158,8,5,40,20,9.0,6.0,8.0,1.0,0.011865184381173455,0.22548500681605765,0.02373036876234691,0.04999020359462775
0.9,14.7632,8,5,40,20,9.0,6.0,8.0,1.0,0.012417531339211248,0.2314378882506704,0.024835062678422497,0.05092169515893934
0.9,15.8105,8,5,40,20,9.0,6.0,8.0,1.0,0.01297741687768367,0.23739380058262674,0.02595483375536734,0.05183270269371453
0.9,16.8579,8,5,40,20,9.0,6.0,8.0,1.0,0.013544129420996155,0.2433415355278922,0.02708825884199231,0.05272434887984477
0.9,17.9053,8,5,40,20,9.0,6.0,8.0,1.0,0.014116810617119566,0.24926865250363286,0.028233621234239132,0.0535975313514075
0.9,18.9526,8,5,40,20,9.0,6.0,8.0,1.0,0.014694619663185441,0.25516325133175943,0.029389239326370883,0.05445318162856423
0.9,20.0,8,5,40,20,9.0,6.0,8.0,1.0,0.015276906785890578,0.26101570503742466,0.030553813571781156,0.055292491120464214
0.95,0.1,8,5,40,20,9.0,6.0,8.0,1.0,0.004804548415714237,0.1866020113630309,0.009609096831428474,0.02510127354709259
0.95,1.1474,8,5,40,20,9.0,6.0,8.0,1.0,0.00566820206893834,0.1737897586250435,0.01133640413787668,0.031585124711207044
0.95,2.1947,8,5,40,20,9.0,6.0,8.0,1.0,0.006312721054910852,0.17020763084478643,0.012625442109821704,0.03576200130451724
0.95,3.2421,8,5,40,20,9.0,6.0,8.0,1.0,0.006826761003675147,0.1720032707394679,0.013653522007350294,0.03817457804559647
0.95,4.2895,8,5,40,20,9.0,6.0,8.0,1.0,0.007286446309568462,0.1762204918775767,0.014572892619136925,0.03970665295574555
0.95,5.3368,8,5,40,20,9.0,6.0,8.0,1.0,0.007730555154990461,0.18144258612626812,0.015461110309980921,0.040864972176450756
0.95,6.3842,8,5,40,20,9.0,6.0,8.0,1.0,0.008175072347420731,0.18710634825368647,0.016350144694841463,0.04186303193748038
0.95,7.4316,8,5,40,20,9.0,6.0,8.0,1.0,0.008625614207516343,0.19299719310370947,0.017251228415032686,0.042780944886863743
0.95,8.4789,8,5,40,20,9.0,6.0,8.0,1.0,0.00908368589300625,0.1990295030136425,0.0181673717860125,0.04364781463745089
0.95,9.5263,8,5,40,20,9.0,6.0,8.0,1.0,0.00954933375047703,0.20516496583959604,0.01909866750095406,0.0444746054115088
0.95,10.5737,8,5,40,20,9.0,6.0,8.0,1.0,0.010021863790189966,0.21137931303526494,0.020043727580379932,0.04526563017364092
0.95,11.6211,8,5,40,20,9.0,6.0,8.0,1.0,0.010500393547395907,0.21765427088929082,0.021000787094791813,0.04602313774001204
0.95,12.6684,8,5,40,20,9.0,6.0,8.0,1.0,0.010983910291975828,0.2239728916696865,0.021967820583951657,0.046748637197436896
0.95,13.7158,8,5,40,20,9.0,6.0,8.0,1.0,0.011471517481591342,0.23032085713215159,0.022943034963182684,0.04744366938749308
0.95,14.7632,8,5,40,20,9.0,6.0,8.0,1.0,0.011962186041632046,0.23668255789133402,0.023924372083264093,0.04810954718937059
0.95,15.8105,8,5,40,20,9.0,6.0,8.0,1.0,0.012454907163310441,0.2430428710446098,0.024909814326620882,0.04874761436545556
0.95,16.8579,8,5,40,20,9.0,6.0,8.0,1.0,0.012948844955570542,0.24938904520765362,0.025897689911141084,0.0493594156281193
0.95,17.9053,8,5,40,20,9.0,6.0,8.0,1.0,0.013443061521200042,0.2557071301188939,0.026886123042400085,0.04994631970827639
0.95,18.9526,8,5,40,20,9.0,6.0,8.0,1.0,0.013936663756547767,0.26198388181277904,0.027873327513095535,0.05050969918818909
0.95,20.0,8,5,40,20,9.0,6.0,8.0,1.0,0.014428949333677695,0.26820860828560034,0.02885789866735539,0.051051068567164404
1.0,0.1,8,5,40,20,9.0,6.0,8.0,1.0,0.0048072243648949,0.1865121042158147,0.0096144487297898,0.02512670518215261
1.0,1.1474,8,5,40,20,9.0,6.0,8.0,1.0,0.005679943118302197,0.17338110510471905,0.011359886236604394,0.03172070740492803
1.0,2.1947,8,5,40,20,9.0,6.0,8.0,1.0,0.006308820037431271,0.17024382210799194,0.012617640074862543,0.03573336519220582
1.0,3.2421,8,5,40,20,9.0,6.0,8.0,1.0,0.006799903377091147,0.17263114948319772,0.013599806754182294,0.03789702656644246
1.0,4.2895,8,5,40,20,9.0,6.0,8.0,1.0,0.007236064918586774,0.17736545204463708,0.014472129837173548,0.03919829607916113
1.0,5.3368,8,5,40,20,9.0,6.0,8.0,1.0,0.0076560818328040405,0.1830340397169144,0.015312163665608081,0.04014933637140631
1.0,6.3842,8,5,40,20,9.0,6.0,8.0,1.0,0.008074624652226607,0.189110828812961,0.016149249304453214,0.040949393123728126
1.0,7.4316,8,5,40,20,9.0,6.0,8.0,1.0,0.008496266886150182,0.19540454929252696,0.016992533772300363,0.041668626175115006
1.0,8.4789,8,5,40,20,9.0,6.0,8.0,1.0,0.008921850686758671,0.20183976964779451,0.017843701373517342,0.042331477014631504
1.0,9.5263,8,5,40,20,9.0,6.0,8.0,1.0,0.009350994264427299,0.20838134205130096,0.018701988528854598,0.04294720032245285
1.0,10.5737,8,5,40,20,9.0,6.0,8.0,1.0,0.009782721127750426,0.21500478843363657,0.019565442255500852,0.04351986080916489
1.0,11.6211,8,5,40,20,9.0,6.0,8.0,1.0,0.010215941350689475,0.22169032121695023,0.02043188270137895,0.04405202877050276
1.0,12.6684,8,5,40,20,9.0,6.0,8.0,1.0,0.01064949014315572,0.2284189562980192,0.02129898028631144,0.04454577884152555
1.0,13.7158,8,5,40,20,9.0,6.0,8.0,1.0,0.01108234278052463,0.23517434597327616,0.02216468556104926,0.045003215289735096
1.0,14.7632,8,5,40,20,9.0,6.0,8.0,1.0,0.011513389406680289,0.24193878675247912,0.023026778813360578,0.04542627954967813
1.0,15.8105,8,5,40,20,9.0,6.0,8.0,1.0,0.011941573231353784,0.2486951921495967,0.023883146462707568,0.04581691770882654
1.0,16.8579,8,5,40,20,9.0,6.0,8.0,1.0,0.012366021082533405,0.2554291270347272,0.02473204216506681,0.04617716627606186
1.0,17.9053,8,5,40,20,9.0,6.0,8.0,1.0,0.012785804012406633,0.2621250301186499,0.025571608024813265,0.04650891280010917
1.0,18.9526,8,5,40,20,9.0,6.0,8.0,1.0,0.013200066104423102,0.2687682470819174,0.026400132208846204,0.046814005287536375
1.0,20.0,8,5,40,20,9.0,6.0,8.0,1.0,0.013608143730698104,0.2753469807900561,0.027216287461396208,0.04709431526181724
0.0,0.1,10,1,10,5,5.0,6.0,8.0,1.0,0.01826004713037069,0.18094963302579573,0.03652009426074138,0.09166244891340623
0.0,1.1474,10,1,10,5,5.0,6.0,8.0,1.0,0.019978219285652906,0.1800118804797367,0.03995643857130581,0.09989604139949655
0.0,2.1947,10,1,10,5,5.0,6.0,8.0,1.0,0.021847366732063445,0.17899298741535052,0.04369473346412689,0.10877976602265738
0.0,3.2421,10,1,10,5,5.0,6.0,8.0,1.0,0.023879134203318338,0.1778869441014173,0.047758268406636675,0.11835058897884994
0.0,4.2895,10,1,10,5,5.0,6.0,8.0,1.0,0.026085104926845227,0.17668784207260554,0.052170209853690454,0.12864193825084444
0.0,5.3368,10,1,10,5,5.0,6.0,8.0,1.0,0.028477206779808376,0.17538966237458414,0.05695441355961675,0.13968530981972294
0.0,6.3842,10,1,10,5,5.0,6.0,8.0,1.0,0.031068401226155076,0.1739859139719081,0.06213680245231015,0.15151303300369842
0.0,7.4316,10,1,10,5,5.0,6.0,8.0,1.0,0.03387122485766628,0.17247043797762332,0.06774244971533255,0.16415116749690786
0.0,8.4789,10,1,10,5,5.0,6.0,8.0,1.0,0.03689827358372853,0.17083715703535698,0.07379654716745707,0.17762147493937588
0.0,9.5263,10,1,10,5,5.0,6.0,8.0,1.0,0.0401630289486176,0.16907964514296253,0.0803260578972352,0.19194473174740198
0.0,10.5737,10,1,10,5,5.0,6.0,8.0,1.0,0.04367797151591634,0.16719216078969074,0.08735594303183268,0.20713209138890804
0.0,11.6211,10,1,10,5,5.0,6.0,8.0,1.0,0.04745553702998174,0.16516914581883552,0.09491107405996348,0.22318921958709692
0.0,12.6684,10,1,10,5,5.0,6.0,8.0,1.0,0.051507238534218784,0.163005711452989,0.10301447706843757,0.24011248988599576
0.0,13.7158,10,1,10,5,5.0,6.0,8.0,1.0,0.05584501961474607,0.16069693124613207,0.11169003922949214,0.25789469150310096
0.0,14.7632,10,1,10,5,5.0,6.0,8.0,1.0,0.06047869610478168,0.15823922067909013,0.12095739220956336,0.27651459466187217
0.0,15.8105,10,1,10,5,5.0,6.0,8.0,1.0,0.06541673649336471,0.15562992742458032,0.13083347298672943,0.2959408449504935
0.0,16.8579,10,1,10,5,5.0,6.0,8.0,1.0,0.07066754069698872,0.15286666777361932,0.14133508139397744,0.31613747703533396
0.0,17.9053,10,1,10,5,5.0,6.0,8.0,1.0,0.0762363463203855,0.14994896618294118,0.152472692640771,0.3370525940726761
0.0,18.9526,10,1,10,5,5.0,6.0,8.0,1.0,0.0821262456018039,0.14687771103803635,0.1642524912036078,0.3586236971921204
0.0,20.0,10,1,10,5,5.0,6.0,8.0,1.0,0.08833976112703737,0.14365433211639494,0.17667952225407474,0.38078452727820844
0.05,0.1,10,1,10,5,5.0,6.0,8.0,1.0,0.018272579203797906,0.18083386041126215,0.03654515840759581,0.09177291924422373
0.05,1.1474,10,1,10,5,5.0,6.0,8.0,1.0,0.02013234219405321,0.17869759636610263,0.04026468438810642,0.10125407843428007
0.05,2.1947,10,1,10,5,5.0,6.0,8.0,1.0,0.02216286515335312,0.1765068078860716,0.04432573030670624,0.1115563579195851
0.05,3.2421,10,1,10,5,5.0,6.0,8.0,1.0,0.02437712497606581,0.17425642770627855,0.04875424995213162,0.12272410500077846
0.05,4.2895,10,1,10,5,5.0,6.0,8.0,1.0,0.026787901159326218,0.17194190464268286,0.053575802318652437,0.13479558866984648
0.05,5.3368,10,1,10,5,5.0,6.0,8.0,1.0,0.02940817746144963,0.16955866099221037,0.05881635492289926,0.14780441650480736
0.05,6.3842,10,1,10,5,5.0,6.0,8.0,1.0,0.03225185955473374,0.1671014504603955,0.06450371910946748,0.1617824131050843
0.05,7.4316,10,1,10,5,5.0,6.0,8.0,1.0,0.03533213519977583,0.16456580204960727,0.07066427039955166,0.17675087440095477
0.05,8.4789,10,1,10,5,5.0,6.0,8.0,1.0,0.03866195866428423,0.16194746117514744,0.07732391732856846,0.19272254859831195
0.05,9.5263,10,1,10,5,5.0,6.0,8.0,1.0,0.04225491765442062,0.15924170643638152,0.08450983530884124,0.20970533796823668
0.05,10.5737,10,1,10,5,5.0,6.0,8.0,1.0,0.04612311584493539,0.15644495879514456,0.09224623168987078,0.2276919298704204
0.05,11.6211,10,1,10,5,5.0,6.0,8.0,1.0,0.0502781865022786,0.15355390722529957,0.1005563730045572,0.24666472086321797
0.05,12.6684,10,1,10,5,5.0,6.0,8.0,1.0,0.05473029631838732,0.15056616709859577,0.10946059263677464,0.2665915204161257
0.05,13.7158,10,1,10,5,5.0,6.0,8.0,1.0,0.05948961009333319,0.14747925429511882,0.11897922018666637,0.28743265451599087
0.05,14.7632,10,1,10,5,5.0,6.0,8.0,1.0,0.06456347005353996,0.14429241946697632,0.12912694010707992,0.309129276659433
0.05,15.8105,10,1,10,5,5.0,6.0,8.0,1.0,0.06995726488752566,0.14100595188472081,0.1399145297750513,0.33160882715895634
0.05,16.8579,10,1,10,5,5.0,6.0,8.0,1.0,0.0756758469467523,0.13762030134908113,0.1513516938935046,0.35479237459924734
0.05,17.9053,10,1,10,5,5.0,6.0,8.0,1.0,0.08172019796875843,0.13413805153555025,0.16344039593751686,0.37858269561815777
0.05,18.9526,10,1,10,5,5.0,6.0,8.0,1.0,0.0880886179154214,0.1305630894997062,0.1761772358308428,0.40287185019862565
0.05,20.0,10,1,10,5,5.0,6.0,8.0,1.0,0.0947785105239246,0.12689958433138662,0.1895570210478492,0.42755018526203903
0.1,0.1,10,1,10,5,5.0,6.0,8.0,1.0,0.018285077733949,0.18071835241596335,0.036570155467898,0.09188322894823711
0.1,1.1474,10,1,10,5,5.0,6.0,8.0,1.0,0.02028158513140999,0.1774191676283364,0.04056317026281998,0.10258729341337842
0.1,2.1947,10,1,10,5,5.0,6.0,8.0,1.0,0.022458709980227642,0.1741552069721061,0.044917419960455285,0.1142274683723041
0.1,3.2421,10,1,10,5,5.0,6.0,8.0,1.0,0.024828087192333547,0.17092624453599245,0.049656174384667094,0.12683288779933932
0.1,4.2895,10,1,10,5,5.0,6.0,8.0,1.0,0.027400783157246304,0.16773192848677915,0.05480156631449261,0.14042126984445621
